PP_ID	GROUP	LANGUAGE_RANK	LANGUAGE	PART	TRIAL	TRIAL_FIXATION_COUNT	TRIAL_DWELL_TIME	IA_ID	WORD_ID	IA_LABEL	IA_LABEL_NO_PUNCTUATIONS	IA_FIRST_FIXATION_DURATION	IA_FIRST_RUN_DWELL_TIME	IA_DWELL_TIME	IA_SKIP	IA_FIRST_RUN_FIXATION_COUNT	IA_FIXATION_COUNT	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	MWS_Repetition_Within_One_Session	MWS_Repetition_Across_Sessions	Adj_Word_Repetition_Within_One_Session	Adj_Word_Repetition_Across_Sessions	Noun_Word_Repetition_Within_One_Session	Noun_Word_Repetition_Across_Sessions	MWS_Frequency	Adj_Word_Frequency	Noun_Word_Frequency	MWS_Length
pp25	Monolinguals	L1	English	2	23	85	15703	33	2-23-33	"Clever man,	Clever man	107	107	579	0	1	3	905	579	1	2	1	3	6	29	54	2204	58168	10
pp25	Monolinguals	L1	English	2	23	85	15703	47	2-23-47	certain stiffness	certain stiffness	150	323	323	0	2	2	323	323	1	1	2	8	2	2	2	21589	230	17
pp25	Monolinguals	L1	English	2	23	85	15703	77	2-23-77	slight pause	slight pause	316	514	514	1	2	2	514	514	1	1	2	2	1	2	16	2868	1800	12
pp25	Monolinguals	L1	English	2	23	85	15703	87	2-23-87	soothing manner:	soothing manner	.	.	0	1	.	0	.	.	1	1	1	1	4	15	2	391	5815	15
pp25	Monolinguals	L1	English	2	23	85	15703	97	2-23-97	mere matter	mere matter	172	249	249	0	2	2	249	249	1	2	1	2	3	14	21	3306	21586	11
pp25	Monolinguals	L1	English	2	24	63	11678	5	2-24-5	faint expression	faint expression	164	345	345	0	2	2	345	345	1	1	3	7	2	7	5	1562	7177	16
pp25	Monolinguals	L1	English	2	25	73	13854	97	2-25-97	great pity,"	great pity	272	272	272	0	1	1	272	272	1	1	6	21	2	2	72	46108	1872	10
pp25	Monolinguals	L1	English	2	26	83	16166	28	2-26-28	professional etiquette.	professional etiquette	204	796	796	0	3	3	796	796	1	1	1	2	1	1	9	10842	194	22
pp25	Monolinguals	L1	English	2	26	83	16166	102	2-26-102	entire fortune	entire fortune	79	79	438	0	1	3	2192	438	1	1	1	1	1	3	2	4633	2017	14
pp25	Monolinguals	L1	English	2	27	62	11954	48	2-27-48	considerable sum	considerable sum	160	219	219	0	2	2	219	219	1	1	1	2	1	1	44	9412	4293	16
pp25	Monolinguals	L1	English	2	27	62	11954	59	2-27-59	elder stepson,	elder stepson	205	371	371	1	2	2	371	371	1	1	1	1	3	3	0	1314	83	13
pp25	Monolinguals	L1	English	2	30	84	14726	13	2-30-13	new will	new will	224	224	224	0	1	1	224	224	2	2	2	2	16	57	3730	121905	248439	8
pp25	Monolinguals	L1	English	2	30	84	14726	96	2-30-96	low voice,	low voice	151	151	151	1	1	1	151	151	1	1	1	3	2	18	415	16453	23205	9
pp25	Monolinguals	L1	English	2	31	81	14418	74	2-31-74	important papers	important papers	169	169	169	1	1	1	169	169	1	2	1	6	4	7	30	38450	6091	16
pp25	Monolinguals	L1	English	2	32	57	10180	50	2-32-50	charred fragment	charred fragment	175	330	330	0	2	2	330	330	1	1	1	2	1	4	0	176	937	16
pp25	Monolinguals	L1	English	2	34	64	12403	6	2-34-6	tense silence.	tense silence	170	306	306	0	2	2	306	306	1	1	1	1	3	6	39	1235	5348	13
pp25	Monolinguals	L1	English	2	35	80	14525	64	2-35-64	faint contempt.	faint contempt	175	175	175	0	1	1	175	175	1	1	4	8	1	1	0	1562	1217	14
pp25	Monolinguals	L1	English	2	37	71	12709	86	2-37-86	purple box	purple box	227	227	227	0	1	1	227	227	1	1	2	5	1	6	3	1246	8363	10
pp25	Monolinguals	L1	English	2	38	71	13192	79	2-38-79	extraordinary coincidence."	extraordinary coincidence	122	431	431	0	3	3	431	431	1	1	1	5	1	1	8	2819	847	25
pp25	Monolinguals	L1	English	2	41	84	15955	9	2-41-9	old envelope,	old envelope	220	369	545	0	2	3	694	545	1	2	4	22	2	6	8	52171	1274	12
pp25	Monolinguals	L1	English	2	43	78	14160	50	2-43-50	old gruffness.	old gruffness	115	308	308	0	2	2	308	308	1	1	5	23	1	1	0	52171	5	13
pp25	Monolinguals	L1	English	2	46	81	14355	48	2-46-48	greatest fool	greatest fool	103	103	253	0	1	2	604	253	1	1	1	3	2	5	2	4989	1833	13
pp25	Monolinguals	L1	English	2	46	81	14355	87	2-46-87	poor soul.	poor soul	178	355	355	0	2	2	355	355	1	1	2	10	1	1	65	14392	2855	9
pp25	Monolinguals	L1	English	2	46	81	14355	101	2-46-101	silly things	silly things	176	176	176	0	1	1	176	176	1	1	1	1	2	7	60	2620	40472	12
pp25	Monolinguals	L1	English	2	47	67	12641	15	2-47-15	faint smile.	faint smile	30	309	309	1	2	2	309	309	2	2	5	9	2	2	104	1562	6795	11
pp25	Monolinguals	L1	English	2	47	67	12641	28	2-47-28	local police	local police	185	185	392	0	1	2	2528	392	1	1	1	2	1	3	366	45552	26454	12
pp25	Monolinguals	L1	English	2	47	67	12641	55	2-47-55	soaked fly	soaked fly	539	539	539	0	1	1	539	539	1	1	1	1	1	2	0	502	3676	10
pp25	Monolinguals	L1	English	2	48	64	11420	36	2-48-36	fresh tea.	fresh tea	181	326	326	0	2	2	326	326	2	2	2	5	2	14	26	6518	7942	9
pp25	Monolinguals	L1	English	2	49	79	14775	27	2-49-27	old times."	old times	232	232	232	1	1	1	232	232	1	2	6	24	1	6	158	52171	28849	9
pp25	Monolinguals	L1	English	2	50	63	12148	81	2-50-81	new note	new note	235	235	235	0	1	1	235	235	1	1	4	4	2	3	0	121905	10189	8
pp25	Monolinguals	L1	English	2	51	84	15914	72	2-51-72	different footing.	different footing	172	496	496	0	3	3	496	496	1	1	1	5	1	2	5	47209	405	17
pp25	Monolinguals	L1	English	2	52	74	14364	24	2-52-24	whole bunch,	whole bunch	137	279	633	0	2	4	2617	633	1	1	1	7	1	4	19	29684	1156	11
pp25	Monolinguals	L1	English	2	56	64	11390	63	2-56-63	great risk,	great risk	247	247	247	0	1	1	247	247	1	1	7	22	2	2	59	46108	11632	10
pp25	Monolinguals	L1	English	2	58	49	8289	46	2-58-46	little friend,	little friend	183	183	183	0	1	1	183	183	1	1	6	38	5	22	0	61932	16202	13
pp25	Monolinguals	L1	English	2	59	98	18886	6	2-59-6	faint smile	faint smile	154	154	154	0	1	1	154	154	3	3	6	10	3	3	104	1562	6795	11
pp25	Monolinguals	L1	English	2	59	98	18886	12	2-59-12	expressive mouth,	expressive mouth	170	312	312	0	2	2	312	312	1	1	1	2	2	2	3	515	8738	16
pp25	Monolinguals	L1	English	2	59	98	18886	72	2-59-72	quiet way.	quiet way	108	278	278	0	2	2	278	278	1	1	1	6	5	20	58	5966	94797	9
pp25	Monolinguals	L1	English	2	60	64	11257	38	2-60-38	bad friend."	bad friend	159	159	159	1	1	1	159	159	1	1	1	4	8	25	0	14649	16202	10
pp25	Monolinguals	L1	English	2	61	70	12758	24	2-61-24	real woman.	real woman	176	176	176	0	1	1	176	176	1	1	1	5	4	16	56	22277	21791	10
pp25	Monolinguals	L1	English	2	61	70	12758	50	2-61-50	other matters	other matters	191	345	345	0	2	2	345	345	1	1	6	14	2	5	458	152363	8577	13
pp25	Monolinguals	L1	English	2	61	70	12758	54	2-61-54	frightful row	frightful row	208	208	208	0	1	1	208	208	1	1	1	1	1	5	1	153	4959	13
pp25	Monolinguals	L1	English	2	61	70	12758	79	2-61-79	little man	little man	250	509	509	0	2	2	509	509	2	8	8	40	10	33	506	61932	58168	10
pp25	Monolinguals	L1	English	2	62	71	12950	42	2-62-42	dear fellow,"	dear fellow	177	353	353	0	2	2	353	353	1	2	5	16	1	12	58	8411	4283	11
pp25	Monolinguals	L1	English	2	64	58	10426	3	2-64-3	slight flush	slight flush	143	143	143	0	1	1	143	143	1	1	4	4	1	1	10	2868	644	12
pp25	Monolinguals	L1	English	2	64	58	10426	66	2-64-66	good morning."	good morning	226	226	226	0	1	1	226	226	1	1	12	36	8	18	805	79878	19846	12
pp25	Monolinguals	L1	English	2	65	85	17455	35	2-65-35	little idea,	little idea	134	134	134	1	1	1	134	134	1	1	11	43	6	16	137	61932	20821	11
pp25	Monolinguals	L1	English	2	69	67	11083	52	2-69-52	heavy deposit.	heavy deposit	136	136	136	0	1	1	136	136	1	1	1	2	1	1	0	9019	1961	13
pp25	Monolinguals	L1	English	2	70	54	9397	70	2-70-70	fresh will,	fresh will	178	178	178	0	1	1	178	178	1	1	4	7	47	88	0	6518	248439	10
pp25	Monolinguals	L1	English	2	71	50	10555	44	2-71-44	bad master.	bad master	225	225	225	0	1	1	225	225	1	1	2	5	2	2	0	14649	6281	10
pp25	Monolinguals	L1	English	2	71	50	10555	47	2-71-47	simplest explanation	simplest explanation	456	671	671	0	2	2	671	671	1	1	1	1	3	4	7	969	4592	20
pp25	Monolinguals	L1	English	2	73	58	11164	17	2-73-17	fresh circumstance	fresh circumstance	139	296	296	0	2	2	296	296	1	1	5	8	2	5	0	6518	596	18
pp25	Monolinguals	L1	English	2	76	77	13980	5	2-76-5	admirable clearness.	admirable clearness	160	357	357	0	2	2	357	357	1	1	1	4	1	1	0	469	18	19
pp25	Monolinguals	L1	English	2	76	77	13980	93	2-76-93	violent quarrel	violent quarrel	175	390	390	0	2	2	390	390	2	2	2	5	3	8	3	2669	552	15
pp25	Monolinguals	L1	English	2	78	83	15753	46	2-78-46	astonishing thing	astonishing thing	169	361	361	0	2	2	361	361	1	1	1	2	4	12	8	830	33483	17
pp25	Monolinguals	L1	English	2	79	81	13123	73	2-79-73	fresh air	fresh air	21	204	204	1	2	2	204	204	1	1	6	9	2	3	547	6518	18109	9
pp25	Monolinguals	L1	English	2	79	81	13123	97	2-79-97	young man	young man	160	160	160	1	1	1	339	160	1	2	1	11	11	34	2807	32003	58168	9
pp25	Monolinguals	L1	English	2	80	58	10000	42	2-80-42	young man	young man	203	325	325	0	2	2	325	325	2	3	2	12	12	35	2807	32003	58168	9
pp25	Monolinguals	L1	English	2	81	63	11607	34	2-81-34	dry lips.	dry lips	109	109	109	0	1	1	109	109	1	1	1	1	2	4	79	6382	4594	8
pp25	Monolinguals	L1	English	2	81	63	11607	83	2-81-83	young man	young man	.	.	0	1	.	0	.	.	4	5	4	14	14	37	2807	32003	58168	9
pp25	Monolinguals	L1	English	2	83	74	13710	9	2-83-9	dead silence,	dead silence	217	217	217	0	1	1	217	217	1	1	1	5	4	7	16	11676	5348	12
pp25	Monolinguals	L1	English	2	83	74	13710	35	2-83-35	deep sigh.	deep sigh	169	169	169	0	1	1	169	169	1	1	1	4	1	2	59	10141	1069	9
pp25	Monolinguals	L1	English	2	84	62	11870	6	2-84-6	glorious day!"	glorious day	155	300	300	0	2	2	300	300	1	1	1	3	5	15	36	1062	59298	12
pp25	Monolinguals	L1	English	2	84	62	11870	47	2-84-47	important fact	important fact	113	306	306	0	2	2	306	306	1	1	4	9	8	13	166	38450	36295	14
pp25	Monolinguals	L1	English	2	84	62	11870	54	2-84-54	peculiar clothes,	peculiar clothes	166	166	478	0	1	3	615	478	1	1	1	6	1	1	5	1378	6858	16
pp25	Monolinguals	L1	English	2	85	82	15771	29	2-85-29	stupid men	stupid men	246	246	246	0	1	1	246	246	1	1	1	2	2	2	11	3050	36659	10
pp25	Monolinguals	L1	English	2	85	82	15771	87	2-85-87	little man,	little man	174	174	174	0	1	1	174	174	3	9	14	46	16	39	506	61932	58168	10
pp25	Monolinguals	L1	English	2	89	70	13338	59	2-89-59	little chap?	little chap	205	205	205	0	1	1	205	205	1	1	15	47	1	1	42	61932	1490	11
pp25	Monolinguals	L1	English	2	90	95	18258	41	2-90-41	liberal gentleman	liberal gentleman	174	174	566	0	1	3	810	566	1	1	1	1	2	2	0	5385	5061	17
pp25	Monolinguals	L1	English	2	90	95	18258	81	2-90-81	piquant gipsy	piquant gipsy	197	197	448	0	1	3	635	448	1	1	1	1	1	3	0	58	225	13
pp25	Monolinguals	L1	English	2	90	95	18258	95	2-90-95	baser mainspring	baser mainspring	151	731	731	0	4	4	731	731	1	1	1	1	1	1	0	34	29	16
pp25	Monolinguals	L1	English	2	91	64	12987	10	2-91-10	curious obsession.	curious obsession	157	390	390	0	2	2	390	390	1	1	4	11	2	2	0	2078	638	17
pp25	Monolinguals	L1	English	2	92	75	15214	72	2-92-72	breathless hush,	breathless hush	179	359	359	0	2	2	359	359	1	1	1	1	2	3	3	459	293	15
pp25	Monolinguals	L1	English	2	92	75	15214	92	2-92-92	greatest authorities	greatest authorities	155	674	674	0	3	3	674	674	1	1	2	4	1	1	0	4989	12711	20
pp25	Monolinguals	L1	English	2	93	69	13316	5	2-93-5	brief words,	brief words	152	152	152	0	1	1	152	152	1	2	2	4	6	16	14	5416	23354	11
pp25	Monolinguals	L1	English	2	96	40	8245	8	2-96-8	rapid drug	rapid drug	213	213	407	0	1	2	213	213	1	1	1	3	1	1	3	3517	4868	10
pp25	Monolinguals	L1	English	2	97	91	16800	63	2-97-63	bitter taste.	bitter taste	333	333	333	0	1	1	333	333	1	1	1	1	3	3	62	2388	3944	12
pp25	Monolinguals	L1	English	2	98	71	13896	20	2-98-20	unknown reason	unknown reason	182	339	339	0	2	2	339	339	1	1	2	3	6	9	48	4240	18026	14
pp25	Monolinguals	L1	English	2	98	71	13896	71	2-98-71	weak heart,	weak heart	166	315	315	0	2	2	315	315	1	1	1	1	6	7	19	3431	13162	10
pp25	Monolinguals	L1	English	2	100	72	13721	24	2-100-24	natural means."	natural means	137	137	137	0	1	1	221	137	1	1	3	9	2	3	41	13910	25907	13
pp25	Monolinguals	L1	English	2	100	72	13721	74	2-100-74	cumulative effect	cumulative effect	294	456	456	0	2	2	456	456	1	1	1	1	1	3	127	698	22887	17
pp25	Monolinguals	L1	English	2	101	69	12296	84	2-101-84	chronic symptoms	chronic symptoms	164	349	349	0	2	2	349	349	1	1	1	1	3	5	21	1676	3097	16
pp25	Monolinguals	L1	English	2	101	69	12296	95	2-101-95	whole thing	whole thing	189	332	332	0	2	2	332	332	1	2	5	11	6	14	1216	29684	33483	11
pp25	Monolinguals	L1	English	2	102	68	12632	32	2-102-32	large amount	large amount	246	246	246	0	1	1	246	246	1	1	1	6	1	1	356	33965	15125	12
pp25	Monolinguals	L1	English	2	102	68	12632	60	2-102-60	whole bottle	whole bottle	156	350	350	0	2	2	350	350	1	1	6	12	1	4	24	29684	3900	12
pp25	Monolinguals	L1	English	2	104	75	14904	13	2-104-13	violent ringing	violent ringing	165	408	408	0	2	2	408	408	1	1	3	6	1	1	0	2669	1145	15
pp25	Monolinguals	L1	English	2	105	61	10687	77	2-105-77	subsequent happenings.	subsequent happenings	83	83	359	0	1	3	567	359	1	1	1	1	1	1	2	4334	219	21
pp25	Monolinguals	L1	English	2	106	67	13031	6	2-106-6	faint insolence	faint insolence	165	338	338	0	2	2	338	338	1	1	7	11	1	1	0	1562	55	15
pp25	Monolinguals	L1	English	2	107	61	11241	5	2-107-5	faintest pause,	faintest pause	153	321	321	0	2	2	321	321	1	1	1	1	2	3	0	238	1800	14
pp25	Monolinguals	L1	English	2	107	61	11241	8	2-107-8	mere hesitation	mere hesitation	170	363	363	0	2	2	363	363	1	1	3	4	1	2	0	3306	615	15
pp25	Monolinguals	L1	English	2	108	74	14851	27	2-108-27	faint spot	faint spot	298	298	468	0	1	2	298	298	1	1	8	12	1	3	0	1562	4757	10
pp25	Monolinguals	L1	English	2	108	74	14851	44	2-108-44	private conversations."	private conversations	187	474	474	0	2	2	474	474	1	1	2	3	1	1	19	17340	1005	21
pp25	Monolinguals	L1	English	2	108	74	14851	60	2-108-60	stray word	stray word	230	402	402	0	2	2	402	402	1	1	1	1	9	10	0	512	18329	10
pp25	Monolinguals	L1	English	2	108	74	14851	72	2-108-72	private conversation?"	private conversation	212	555	555	0	3	3	555	555	1	1	3	4	3	7	43	17340	5124	20
pp25	Monolinguals	L1	English	2	109	72	13356	44	2-109-44	tawny eyes	tawny eyes	186	186	186	0	1	1	186	186	1	2	1	2	14	28	13	210	27226	10
pp25	Monolinguals	L1	English	2	112	81	15964	37	2-112-37	dear husband	dear husband	145	145	145	0	1	1	145	145	1	2	7	18	8	16	16	8411	10581	12
pp25	Monolinguals	L1	English	2	112	81	15964	43	2-112-43	old woman&	old woman	178	435	435	0	2	2	435	435	2	3	10	28	7	19	877	52171	21791	9
pp25	Monolinguals	L1	English	2	114	61	11805	47	2-114-47	young man	young man	185	185	185	0	1	1	185	185	6	7	6	16	17	40	2807	32003	58168	9
pp25	Monolinguals	L1	English	2	114	61	11805	51	2-114-51	pale face.	pale face	168	168	168	0	1	1	168	168	1	1	2	3	14	34	326	3244	32434	9
pp25	Monolinguals	L1	English	2	114	61	11805	74	2-114-74	particular shop,	particular shop	110	110	431	0	1	3	645	431	1	1	1	2	3	3	0	28592	10310	15
pp25	Monolinguals	L1	English	2	115	69	12990	19	2-115-19	unauthorized person?"	unauthorized person	169	169	169	0	1	1	169	169	1	1	1	1	5	8	0	101	24365	19
pp25	Monolinguals	L1	English	2	116	87	16852	57	2-116-57	young man	young man	105	105	254	0	1	2	458	254	7	8	8	18	18	41	2807	32003	58168	9
pp25	Monolinguals	L1	English	2	116	87	16852	102	2-116-102	human nature	human nature	109	658	658	0	4	4	658	658	1	1	1	1	2	4	605	19071	17676	12
pp25	Monolinguals	L1	English	2	117	55	12009	49	2-117-49	breathless silence,	breathless silence	114	114	926	0	1	4	1583	926	1	1	2	2	5	8	6	459	5348	18
pp25	Monolinguals	L1	English	2	118	61	10738	46	2-118-46	perfect health."	perfect health	100	100	239	0	1	2	574	239	2	2	3	4	2	2	24	5494	24172	14
pp25	Monolinguals	L1	English	2	119	63	11838	5	2-119-5	old envelope	old envelope	166	298	298	0	2	2	298	298	2	3	12	30	4	8	8	52171	1274	12
pp25	Monolinguals	L1	English	2	119	63	11838	59	2-119-59	mere matter	mere matter	219	219	219	0	1	1	219	219	2	3	4	5	9	20	21	3306	21586	11
pp25	Monolinguals	L1	English	2	121	87	16724	24	2-121-24	bad impression.	bad impression	234	369	369	0	2	2	369	369	1	1	5	8	2	5	22	14649	4064	14
pp25	Monolinguals	L1	English	2	121	87	16724	48	2-121-48	deep breath	deep breath	196	196	196	0	1	1	196	196	1	1	2	5	1	1	620	10141	4747	11
pp25	Monolinguals	L1	English	2	121	87	16724	77	2-121-77	dear wife.	dear wife	197	197	197	0	1	1	197	197	1	1	8	19	4	16	35	8411	16257	9
pp25	Monolinguals	L1	English	2	122	69	13575	43	2-122-43	quiet assurance	quiet assurance	219	219	219	0	1	1	219	219	1	1	2	7	1	1	3	5966	1797	15
pp25	Monolinguals	L1	English	2	123	97	19958	38	2-123-38	poor wife	poor wife	198	198	198	0	1	1	198	198	1	2	6	14	5	17	36	14392	16257	9
pp25	Monolinguals	L1	English	2	124	70	13178	83	2-124-83	ample time	ample time	252	252	252	0	1	1	252	252	2	2	2	2	21	54	56	797	151012	10
pp25	Monolinguals	L1	English	2	125	66	11975	37	2-125-37	other man	other man	121	219	219	0	2	2	219	219	1	1	10	18	23	46	0	152363	58168	9
pp25	Monolinguals	L1	English	2	128	89	16836	6	2-128-6	other man.	other man	177	177	177	0	1	1	177	177	2	2	11	19	24	47	0	152363	58168	9
pp25	Monolinguals	L1	English	2	128	89	16836	39	2-128-39	great days,	great days	193	193	193	0	1	1	193	193	1	1	12	27	2	9	135	46108	31542	10
pp25	Monolinguals	L1	English	2	128	89	16836	78	2-128-78	friendly reminiscences	friendly reminiscences	114	114	513	0	1	3	859	513	1	1	1	1	1	1	0	3866	157	22
pp25	Monolinguals	L1	English	2	129	88	16339	10	2-129-10	clear case	clear case	178	355	517	0	2	3	355	355	1	1	4	11	14	25	158	24762	44641	10
pp25	Monolinguals	L1	English	2	129	88	16339	37	2-129-37	whole thing	whole thing	164	164	164	0	1	1	164	164	2	3	8	14	7	15	1216	29684	33483	11
pp25	Monolinguals	L1	English	2	130	58	11694	7	2-130-7	certain conclusions…	certain conclusions	144	387	387	0	2	2	387	387	1	1	9	15	2	2	19	21589	2351	19
pp25	Monolinguals	L1	English	2	131	88	16724	23	2-131-23	smart doctor	smart doctor	191	191	191	0	1	1	191	191	1	1	1	1	5	13	3	1711	10066	12
pp25	Monolinguals	L1	English	2	132	79	16462	20	2-132-20	wooden shutter	wooden shutter	156	480	480	0	2	2	480	480	1	1	2	3	1	1	1	3365	130	14
pp25	Monolinguals	L1	English	2	136	69	13231	36	2-136-36	warm moments	warm moments	140	140	416	0	1	2	680	416	1	1	2	3	3	9	0	6669	3004	12
pp25	Monolinguals	L1	English	2	137	71	14018	6	2-137-6	ingenious ways,"	ingenious ways	290	447	447	0	2	2	447	447	1	1	3	3	1	1	9	437	14557	14
pp25	Monolinguals	L1	English	2	137	71	14018	27	2-137-27	plausible stories!	plausible stories	165	587	587	0	3	3	587	587	1	1	1	1	1	2	2	787	4554	17
pp25	Monolinguals	L1	English	2	137	71	14018	35	2-137-35	stony denials!"	stony denials	516	711	711	0	2	2	711	711	1	1	1	1	2	2	0	357	120	13
pp25	Monolinguals	L1	English	2	138	52	9705	43	2-138-43	whole thing	whole thing	216	216	216	1	1	1	216	216	3	4	9	15	9	17	1216	29684	33483	11
pp25	Monolinguals	L1	English	2	140	68	13461	25	2-140-25	whole household	whole household	204	418	418	0	2	2	418	418	1	2	10	16	2	5	20	29684	3850	15
pp25	Monolinguals	L1	English	2	141	91	16759	59	2-141-59	black beard	black beard	211	446	446	0	2	2	446	446	2	3	2	3	3	5	53	23609	882	11
pp25	Monolinguals	L1	English	2	142	44	9343	26	2-142-26	important fact	important fact	206	366	366	0	2	2	366	366	2	2	5	10	12	17	166	38450	36295	14
pp25	Monolinguals	L1	English	2	142	44	9343	32	2-142-32	peculiar clothes,	peculiar clothes	127	599	599	0	3	3	599	599	2	2	2	7	3	3	5	1378	6858	16
pp25	Monolinguals	L1	English	2	142	44	9343	36	2-142-36	black beard,	black beard	200	200	200	0	1	1	406	200	3	4	3	4	4	6	53	23609	882	11
pp25	Monolinguals	L1	English	2	144	56	10091	26	2-144-26	sure thing	sure thing	129	129	129	0	1	1	129	129	1	1	15	25	10	18	168	23470	33483	10
pp25	Monolinguals	L1	English	2	144	56	10091	48	2-144-48	peculiar appearance	peculiar appearance	115	500	500	0	3	3	500	500	1	1	3	8	2	3	0	1378	5235	19
pp25	Monolinguals	L1	English	2	146	46	9141	20	2-146-20	faint conviction	faint conviction	258	399	399	0	2	2	399	399	1	1	9	13	2	2	0	1562	1977	16
pp25	Monolinguals	L1	English	2	146	46	9141	24	2-146-24	obvious deduction	obvious deduction	346	564	564	0	2	2	564	564	1	1	1	1	1	2	1	8234	403	17
pp25	Monolinguals	L1	English	2	147	67	12735	47	2-147-47	good fright	good fright	151	322	322	0	2	2	322	322	1	1	19	43	1	1	0	79878	396	11
pp25	Monolinguals	L1	English	2	148	76	14269	87	2-148-87	natural suggestion	natural suggestion	197	352	352	0	2	2	352	352	1	1	4	10	4	5	0	13910	3017	18
pp25	Monolinguals	L1	English	2	150	71	13907	5	2-150-5	technical knowledge,	technical knowledge	174	339	339	0	2	2	339	339	1	1	1	1	3	3	112	6641	14193	19
pp25	Monolinguals	L1	English	2	151	57	11645	13	2-151-13	good deal	good deal	188	372	372	0	2	2	372	372	1	1	20	44	1	1	1306	79878	16699	9
pp25	Monolinguals	L1	English	2	152	63	12767	4	2-152-4	good deal	good deal	157	157	157	0	1	1	157	157	2	2	21	45	2	2	1306	79878	16699	9
pp25	Monolinguals	L1	English	2	154	78	14796	33	2-154-33	great respect	great respect	166	166	166	0	1	1	166	166	1	1	13	28	2	3	107	46108	9820	13
pp25	Monolinguals	L1	English	2	154	78	14796	77	2-154-77	curious look,	curious look	150	150	150	0	1	1	150	150	1	1	5	12	10	19	18	2078	51549	12
pp25	Monolinguals	L1	English	2	155	66	12527	21	2-155-21	other wing	other wing	213	213	213	0	1	1	213	213	1	1	13	21	1	6	0	152363	2798	10
pp25	Monolinguals	L1	English	2	155	66	12527	45	2-155-45	famous sleeper,	famous sleeper	102	563	716	0	3	4	563	563	1	1	2	5	2	3	0	6293	142	14
pp25	Monolinguals	L1	English	2	156	67	12483	17	2-156-17	imaginary speck	imaginary speck	57	57	605	0	1	4	869	605	1	1	1	1	1	2	0	716	107	15
pp25	Monolinguals	L1	English	2	157	54	10857	9	2-157-9	low tone	low tone	206	206	206	0	1	1	206	206	1	1	4	6	3	5	53	16453	4194	8
pp25	Monolinguals	L1	English	2	157	54	10857	63	2-157-63	excellent reasons	excellent reasons	144	144	144	0	1	1	144	144	1	1	1	2	1	1	7	6449	10595	17
pp25	Monolinguals	L1	English	2	157	54	10857	81	2-157-81	tangible proofs,	tangible proofs	.	.	0	1	.	0	.	.	1	1	2	2	2	2	0	589	234	15
pp25	Monolinguals	L1	English	2	158	49	9365	38	2-158-38	tangible reality.	tangible reality	233	372	372	0	2	2	372	372	1	1	3	3	1	1	3	589	6333	16
pp25	Monolinguals	L1	English	2	158	49	9365	56	2-158-56	daily papers,	daily papers	232	232	232	0	1	1	232	232	1	1	1	1	7	10	49	7405	6091	12
pp25	Monolinguals	L1	English	2	159	86	15850	10	2-159-10	hundred times,	hundred times	270	270	356	0	1	2	733	356	1	1	1	2	2	7	320	18576	28849	13
pp25	Monolinguals	L1	English	2	159	86	15850	78	2-159-78	official detectives	official detectives	145	343	343	1	2	2	343	343	1	1	2	2	7	7	0	9335	898	19
pp25	Monolinguals	L1	English	2	159	86	15850	112	2-159-112	certain object.	certain object	231	432	432	1	2	2	432	432	1	1	12	18	3	6	12	21589	6135	14
pp25	Monolinguals	L1	English	2	160	52	9757	26	2-160-26	faint start	faint start	168	348	348	0	2	2	348	348	1	1	10	14	2	4	0	1562	22814	11
pp25	Monolinguals	L1	English	2	160	52	9757	59	2-160-59	poor wife,"	poor wife	243	360	360	0	2	2	360	360	2	3	7	15	10	22	36	14392	16257	9
pp25	Monolinguals	L1	English	2	161	66	13622	47	2-161-47	official caution	official caution	149	1292	1292	0	5	5	1292	1292	1	1	3	3	1	2	2	9335	1285	16
pp25	Monolinguals	L1	English	2	162	74	13843	3	2-162-3	little gasp	little gasp	171	171	171	0	1	1	171	171	1	1	28	60	1	1	22	61932	359	11
pp26	Monolinguals	L1	English	2	5	81	13788	11	2-5-11	lively curiosity.	lively curiosity	201	317	317	0	2	2	317	317	1	2	1	2	1	3	5	1412	1065	16
pp26	Monolinguals	L1	English	2	5	81	13788	44	2-5-44	wild idea	wild idea	185	323	323	1	2	2	323	323	1	1	1	3	1	11	11	5340	20821	9
pp26	Monolinguals	L1	English	2	9	84	16548	32	2-9-32	infinite care,	infinite care	284	639	839	0	2	3	1138	839	1	1	1	1	1	4	13	913	24178	13
pp26	Monolinguals	L1	English	2	9	84	16548	50	2-9-50	separate test	separate test	206	206	545	0	1	3	369	206	1	1	1	1	1	2	0	8917	13460	13
pp26	Monolinguals	L1	English	2	9	84	16548	65	2-9-65	curious change.	curious change	176	176	176	0	1	1	353	176	1	1	1	8	1	1	0	2078	31153	14
pp26	Monolinguals	L1	English	2	12	51	9186	21	2-12-21	false hopes.	false hopes	212	212	371	0	1	2	795	371	1	1	1	1	1	1	22	3529	4124	11
